Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Do you think I am lovely	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am lovely today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am pretty	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am pretty today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am stunning	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am stunning today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am ugly	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I am ugly today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look adorable	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look adorable to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look adorable to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look adorable today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look appealing	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look appealing today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look attractive	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look attractive to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look attractive to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look attractive today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look bad to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look bad to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look bad today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look beautiful	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look beautiful to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look beautiful to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look beautiful today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look cute	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look cute to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look cute to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look cute today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good looking	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good looking today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look good?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look gorgeous	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look gorgeous to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look gorgeous to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look gorgeous today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look handsome	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look handsome to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look handsome to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look handsome today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look lovely	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look lovely today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look pretty	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look pretty to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look pretty to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look pretty today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look repulsive to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look repulsive to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look repulsive today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look stunning	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look stunning to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look stunning to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look stunning today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look ugly	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look ugly to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look ugly to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I look ugly today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem adorable to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem adorable to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem adorable today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem attractive to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem attractive to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem attractive today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem bad to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem bad to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem bad today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem beautiful to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem beautiful to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem beautiful today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem cute to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem cute to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem cute today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem good to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem good to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem good today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem gorgeous to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem gorgeous to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem gorgeous today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem handsome to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem handsome to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem handsome today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem pretty to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem pretty to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem pretty today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem repulsive to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem repulsive to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem repulsive today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem stunning to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem stunning to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem stunning today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem ugly to you today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem ugly to you?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
Do you think I seem ugly today?	Honestly, I can't tell one way or the other.	qna_chitchat_professional.tsv	editorial:chitchat	[]	false	[]	23
